sample_id,wav_path,text,language,duration_sec,primary_emotion,secondary_emotions,intensity,reference_score,is_reference_candidate,reason,notes
MAY_0145,data/raw/wav/MAY_0145.wav,んでダルくんはどう?,ja,2.704,neutral,,2,3,False,句首带有承接词，上下文依赖较强，独立语义稍弱。,
MAY_0146,data/raw/wav/MAY_0146.wav,ダルくんのスーパーハッカー魂がメラメラバーニングしちゃったんだね。,ja,6.128,teasing,happy,3,5,True,句子完整，时长适中，语气带有明显的调侃与轻松感，适合作为参考。,
MAY_0147,data/raw/wav/MAY_0147.wav,ピリピリしてる。,ja,1.96,serious,,2,2,False,时长略短于建议区间，文本过短且缺乏完整语境，情绪指向不够明确。,
MAY_0148,data/raw/wav/MAY_0148.wav,でもハッキングって悪いことなんだよね。マユシはね、二人にそういうことしてほしくないな。,ja,9.752,gentle,worried,3,3,False,时长超出建议上限，包含多句且依赖上下文，不适合作为单句短参考。,
MAY_0149,data/raw/wav/MAY_0149.wav,悪いことは悪いことだよ。,ja,2.848,serious,,3,4,True,时长合适，句式完整独立，语气认真明确，适合作为参考。,
MAY_0150,data/raw/wav/MAY_0150.wav,へえそれならうずら卵がいいな。,ja,3.992,happy,gentle,2,4,True,时长适中，表达完整，带有轻松愉快的日常语气，适合参考。,
MAY_0151,data/raw/wav/MAY_0151.wav,まゆしいも鶉卵好きだもん。,ja,3.048,neutral,,2,4,True,文本完整独立，时长处于理想区间，适合日常语气参考。,陈述偏好，语感自然
MAY_0152,data/raw/wav/MAY_0152.wav,うん、わかったよ。さつま揚げよりはちくわだもんね。,ja,7.288,neutral,,2,4,True,句子完整且逻辑清晰，时长适中，适合对话衔接参考。,含语气词，语流连贯
MAY_0153,data/raw/wav/MAY_0153.wav,わあすごいねよくわかんないけど。,ja,5.112,happy,,3,4,True,带有明显惊喜与积极情绪，时长合适，情绪表达明确。,前半句情绪较饱满
MAY_0154,data/raw/wav/MAY_0154.wav,どういうこと。,ja,1.592,serious,,2,2,False,时长明显短于建议下限，且为短疑问句，脱离语境易显突兀。,需结合上下文使用
MAY_0155,data/raw/wav/MAY_0155.wav,日本語でオッケーだよ。,ja,2.28,gentle,,2,4,True,文本完整，时长达标，语气安抚自然，适合作为交互参考。,日常确认类语句
MAY_0156,data/raw/wav/MAY_0156.wav,だるくいちだね。,ja,2.838,neutral,,2,3,True,文本表达轻微疲惫感，语义略有模糊但结构完整，时长合适。,
MAY_0158,data/raw/wav/MAY_0158.wav,うわーまゆしは頭が痛くなってきました。,ja,6.197,worried,sad,3,4,True,明确表达身体不适与担忧，句子完整独立，时长在理想区间内。,
MAY_0159,data/raw/wav/MAY_0159.wav,あのね他人のメールを勝手に見るのってすごくごめんなさいって気持ちになる。,ja,8.629,embarrassed,serious,3,3,False,表达内疚与歉意，语义清晰完整，但时长略超8秒建议上限。,
MAY_0160,data/raw/wav/MAY_0160.wav,おかりんって悪いんだ。まゆしは悲しいです。,ja,4.784,sad,,4,5,True,直接陈述悲伤情绪，独立完整且时长极佳，非常适合作参考。,
MAY_0161,data/raw/wav/MAY_0161.wav,もうやめたほうがいいよ。,ja,3.579,serious,worried,3,4,True,语气认真劝告，语义清晰无上下文依赖，时长适中。,
MAY_0162,data/raw/wav/MAY_0162.wav,ええ、なんの話?,ja,2.765,neutral,,2,4,True,文本为完整疑问句，时长适中，语气自然适合日常对话参考。,
MAY_0163,data/raw/wav/MAY_0163.wav,ああここからでも聞こえるよ。,ja,3.904,gentle,,2,4,True,陈述句完整独立，语气平和，时长在理想区间，适合作为日常陈述参考。,
MAY_0164,data/raw/wav/MAY_0164.wav,マヨシは悪だくみには参加しません。,ja,4.12,serious,,3,4,True,态度明确坚定，句式完整，时长符合标准，适合严肃语气参考。,
MAY_0165,data/raw/wav/MAY_0165.wav,あのねマユシは全然わかんないよ。,ja,4.632,neutral,worried,2,4,True,表达清晰完整，带有轻微困惑感，时长合适，适合日常交流参考。,
MAY_0166,data/raw/wav/MAY_0166.wav,無理だよ。,ja,1.904,serious,,3,3,False,文本虽完整但时长略低于建议下限，信息量较少，不适合作为高质量单句参考。,
MAY_0167,data/raw/wav/MAY_0167.wav,こす作りもあるしバイトもあるもん。,ja,3.976,neutral,,2,4,True,文本完整，语气日常自然，时长适中，适合作为参考。,
MAY_0168,data/raw/wav/MAY_0168.wav,また何か悪いことしようとしてる。,ja,5.072,worried,,3,4,True,句子完整，带有明显的怀疑与担忧语气，时长合适，适合参考。,
MAY_0169,data/raw/wav/MAY_0169.wav,オカリ待って待って。,ja,3.128,excited,,3,3,True,短句但情绪明确（急切呼唤），时长在合理区间，可作为参考。,含特定称呼，略依赖上下文
MAY_0170,data/raw/wav/MAY_0170.wav,あううん違うよお昼ご飯を買ってこようかと思って。,ja,6.056,embarrassed,,3,4,True,语气带有慌乱与解释感，情绪层次清晰，时长适中，适合参考。,
MAY_0171,data/raw/wav/MAY_0171.wav,うんとどうしようかな。,ja,5.072,neutral,,2,4,True,表达犹豫与思考，语气自然完整，时长合适，适合作为参考。,
MAY_0172,data/raw/wav/MAY_0172.wav,三本の牛丼もいいなあ。,ja,3.136,gentle,,2,4,True,文本完整，语气轻松自然，时长在理想区间内。,日常感叹句，发音清晰度高。
MAY_0173,data/raw/wav/MAY_0173.wav,星に届かないかなって思って。,ja,4.32,gentle,neutral,2,4,True,句子完整，带有轻柔的遐想感，时长适中。,适合温柔/沉思语气参考。
MAY_0174,data/raw/wav/MAY_0174.wav,あのねお昼でもお日様はそこにあるんだよ。,ja,4.96,gentle,serious,2,4,True,口语化完整句子，语气亲切自然，时长合适。,带有安抚或解释意味，适合日常对话。
MAY_0175,data/raw/wav/MAY_0175.wav,へへへ、そうだね。,ja,2.168,happy,teasing,3,3,False,文本较短，为附和性短句，独立参考价值有限。,适合作为语气词补充，不建议作为主参考。
MAY_0176,data/raw/wav/MAY_0176.wav,そうそう、今空を見てて思ったんだけどね、まゆしいは今日のお昼はラーメンにします。,ja,8.704,happy,neutral,2,3,False,句子完整且情绪明确，但时长略超建议上限，适当降分。,包含自我指代与转折，适合长句节奏参考。
MAY_0177,data/raw/wav/MAY_0177.wav,てってるマユシです。,ja,2.632,neutral,,2,3,True,自我介绍句完整，时长合适，但开头疑似口误或识别偏差。,可用于基础音色校准
MAY_0179,data/raw/wav/MAY_0179.wav,おかりんおかーりん、あのね、まゆしはおかりんが何言ってるか全くついていけないよ。,ja,8.512,worried,,3,3,False,句子完整，情绪明确（困惑/跟不上），时长略超8秒但仍在可用范围。,适合表现角色日常对话语气
MAY_0180,data/raw/wav/MAY_0180.wav,わかりにくい。,ja,2.208,neutral,,2,3,True,短语完整但较短，缺乏上下文支撑，情绪较平淡。,适合作为短促反应参考
MAY_0181,data/raw/wav/MAY_0181.wav,ねえねえ今どこにいるの?,ja,3.096,happy,,3,5,True,句子完整自然，情绪明确，时长理想，非常适合作为参考。,
MAY_0182,data/raw/wav/MAY_0182.wav,たくさん子供中。,ja,2.72,other,,1,1,False,文本语法不通，疑似识别错误或残句，信息不完整，不适合作为参考。,建议剔除或核对原文
MAY_0183,data/raw/wav/MAY_0183.wav,へえあそっかそうなんだあでもでもまゆ氏はすごい話を聞いちゃったのです。,ja,9.672,neutral,,2,2,False,时长超过8秒且含较多口语填充词，情绪偏向日常闲聊，不适合作为精炼参考。,需剪辑处理
MAY_0184,data/raw/wav/MAY_0184.wav,聞きたい。,ja,1.128,neutral,,2,2,False,时长不足2秒，信息量过少，难以体现完整语音特征。,
MAY_0185,data/raw/wav/MAY_0185.wav,じゃあメイクインに来て待ってるからね。,ja,4.448,gentle,,3,4,True,时长适中，句子完整，语气友好且带有邀请意味，适合作为单句参考。,
MAY_0186,data/raw/wav/MAY_0186.wav,あ、オカリ。,ja,1.744,neutral,,2,2,False,时长过短，仅为简短称呼或感叹，缺乏完整语境与情绪展开。,
MAY_0187,data/raw/wav/MAY_0187.wav,マユシンはねお昼休憩でコンビニに行ってたのです。,ja,4.632,neutral,,2,4,True,时长在理想区间内，陈述句结构完整，语气平稳清晰，适合参考。,偏日常叙述风格
MAY_0188,data/raw/wav/MAY_0188.wav,休憩って言ってもね、あと五分くらいしかないんだよ。,ja,4.656,neutral,,2,4,True,文本完整，时长适中，语气偏向日常说明，适合作为中性参考。,
MAY_0189,data/raw/wav/MAY_0189.wav,その前にご飯ご飯。,ja,3.95,happy,gentle,2,4,True,句子完整，时长合适，带有轻松催促进食的日常语气。,
MAY_0191,data/raw/wav/MAY_0191.wav,はい、どうぞ。,ja,1.845,gentle,,1,2,False,时长略低于建议区间，且为极短日常用语，情绪特征不明显。,
MAY_0192,data/raw/wav/MAY_0192.wav,自覚。,ja,1.216,serious,,1,1,False,仅单字词汇，严重依赖上下文，时长过短，不适合作为独立参考。,
MAY_0193,data/raw/wav/MAY_0193.wav,ああそうかあのねマヨシはあんまり深く考えてなかったよ。,ja,6.864,neutral,gentle,2,4,True,句子完整且时长适中，语气自然流畅，适合提取日常对话音色特征。,
MAY_0194,data/raw/wav/MAY_0194.wav,ああそうそうあのね I B N五千百の話なの。,ja,6.315,neutral,,2,4,True,文本完整，时长适中，语气自然平稳，适合作为参考。,口语化开头，情绪明确。
MAY_0195,data/raw/wav/MAY_0195.wav,違うよあるわけないよ。,ja,3.205,serious,,3,4,True,句子简短完整，否定语气明确，时长合适。,情绪直接，适合短参考。
MAY_0196,data/raw/wav/MAY_0196.wav,あのねマユシはさっきバイト中に IBM五千百のことを思い出して店のみんなに聞いてみたんだ。,ja,10.485,neutral,,2,2,False,时长超出建议区间，偏叙述性，不适合作为单句参考。,句子较长，信息密度高。
MAY_0197,data/raw/wav/MAY_0197.wav,最初はマッキーちゃんに聞いたんだけど、マッキーちゃんは pc には詳しくないんだって。,ja,7.616,gentle,,2,3,True,文本完整，时长在合理范围内，日常对话语气平稳。,语速适中，适合参考。
MAY_0198,data/raw/wav/MAY_0198.wav,それにねリサリサちゃんは PC は PC でも最近のしか知らなくてしかもマカだし。,ja,9.424,neutral,,2,2,False,时长偏长，且包含较多口语连接词，参考适配度较低。,偏长句，可能影响单句提取。
MAY_0199,data/raw/wav/MAY_0199.wav,うん、えっとつまり、フェリスちゃんが知ってるっぽいよ。,ja,7.6,neutral,,2,4,True,文本完整，语气自然，时长合适，适合作为日常对话参考。,
MAY_0200,data/raw/wav/MAY_0200.wav,うん、あのね、レトロ PC マニアなんだって。,ja,4.88,neutral,,2,4,True,句子完整，信息明确，时长适中，适合日常语气参考。,
MAY_0201,data/raw/wav/MAY_0201.wav,あああ唐揚げ二個目はあげるって言ってないよ。,ja,5.12,teasing,happy,3,5,True,情绪明确带点俏皮，句子完整独立，时长完美，非常适合作为参考。,
MAY_0202,data/raw/wav/MAY_0202.wav,からあげ。,ja,1.509,neutral,,1,2,False,仅为单词，时长过短，缺乏完整语境与情绪表达。,
MAY_0203,data/raw/wav/MAY_0203.wav,唐揚げ。,ja,1.691,neutral,,1,2,False,仅为单词，时长不足，不适合作为独立参考句。,
MAY_0204,data/raw/wav/MAY_0204.wav,まゆしはこの後もバイトだからそんなの無理だよ。,ja,5.344,neutral,,2,4,True,文本完整，表达委婉拒绝，时长在理想区间内，适合作为日常语气参考。,
MAY_0205,data/raw/wav/MAY_0205.wav,フェリスちゃんすごく強いね。,ja,4.773,happy,,3,5,True,明确的赞赏语气，情绪积极清晰，时长标准，非常适合作为参考音频。,
MAY_0206,data/raw/wav/MAY_0206.wav,マユシはライネットの腕前、からきしだからね。すごく羨ましいよ。,ja,6.949,gentle,,3,4,True,包含自嘲与羡慕情绪，语义连贯完整，时长合适，适合柔和语气参考。,
MAY_0207,data/raw/wav/MAY_0207.wav,へえー オカリ今はねラインネットアクセスバトラーズはアキバどころか世界規模のブランドなんだよ。,ja,11.173,excited,,3,2,False,文本完整但时长明显超出建议上限，不适合作为单句短参考。,时长11.17秒，建议裁剪或仅用于长句参考
MAY_0208,data/raw/wav/MAY_0208.wav,うんそれだからね強くなったらきっとちびっこたちの英雄になれるよ。,ja,8.752,gentle,,3,3,False,鼓励性话语情绪明确，但时长略超8秒上限，酌情降低参考分。,
MAY_0209,data/raw/wav/MAY_0209.wav,それにね、ウーパがとっても可愛いの。,ja,5.056,happy,,3,5,True,文本完整，表达喜爱之情，情感明确且时长适中。,
MAY_0210,data/raw/wav/MAY_0210.wav,フェリスちゃんはとっても忙しいから公式大会に出る暇もないんだけど、きっと世界でもトップレベルの腕前だと思うんだ。,ja,11.467,neutral,,2,2,False,句子过长，偏向说明性叙述，不适合作为单句参考。,时长超出建议区间
MAY_0211,data/raw/wav/MAY_0211.wav,オカリ頑張れ。,ja,2.432,happy,,3,4,True,简短完整的鼓励句，语气积极，时长合适。,
MAY_0212,data/raw/wav/MAY_0212.wav,まゆしいはがっかりなのです。,ja,3.019,sad,,3,5,True,直接表达失落情绪，句式完整，时长理想。,
MAY_0213,data/raw/wav/MAY_0213.wav,わー あかりすごいね。,ja,4.661,excited,,4,5,True,感叹词开头，赞美语气强烈，情感鲜明且时长适中。,
MAY_0214,data/raw/wav/MAY_0214.wav,はーい、まゆしが確かな筋です。,ja,5.68,gentle,,2,4,True,句子完整独立，时长适中，语气肯定自然。,
MAY_0215,data/raw/wav/MAY_0215.wav,オカリ。,ja,2.101,neutral,,1,2,False,文本过短，仅为单字应答，缺乏完整情绪表达。,
MAY_0216,data/raw/wav/MAY_0216.wav,ううん、えっとね、ちょっぴり抜けてきたの。この後はね、フェリスちゃんとごかんたんタイムだよ。,ja,8.795,happy,gentle,3,3,False,情绪活泼明确，但时长略超8秒建议区间。,包含口语化停顿，适合日常对话参考。
MAY_0217,data/raw/wav/MAY_0217.wav,それよりね、さっきの I B M 五千百の話だけど、フェリスちゃんにもう一度写真を見せて聞いてみたんだ。,ja,9.883,serious,,2,2,False,时长过长，且强烈依赖前文语境，偏向叙述说明。,
